folio_id,line_id,unit_code,transcriber,section,currier,hand,quire,paragraph_id,is_para_start,is_para_end,token,position,token_index,line_length
f55r,f55r.3,P0,H,H,B,2,G,139,False,False,okar,medial,3,10
f55r,f55r.3,P0,H,H,B,2,G,139,False,False,chky,medial,4,10
f55r,f55r.3,P0,H,H,B,2,G,139,False,False,chdy,medial,5,10
f55r,f55r.3,P0,H,H,B,2,G,139,False,False,qokar,medial,6,10
f55r,f55r.3,P0,H,H,B,2,G,139,False,False,okaiin,medial,7,10
f55r,f55r.3,P0,H,H,B,2,G,139,False,False,chckhy,medial,8,10
f55r,f55r.3,P0,H,H,B,2,G,139,False,False,saiin,final,9,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,daiin,initial,0,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,or,medial,1,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,orol,medial,2,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,chas,medial,3,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,or,medial,4,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,kaiin,medial,5,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,okchd,medial,6,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,ykar,medial,7,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,odaiin,medial,8,10
f55r,f55r.4,P0,H,H,B,2,G,139,False,False,chdolaiin,final,9,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,y,initial,0,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,or,medial,1,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,aiin,medial,2,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,okal,medial,3,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,chol,medial,4,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,kchoy,medial,5,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,pchtchdy,medial,6,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,oekaiin,medial,7,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,okasor,medial,8,10
f55r,f55r.5,P0,H,H,B,2,G,139,False,False,olkam,final,9,10
f55r,f55r.6,P0,H,H,B,2,G,139,False,False,tcho,initial,0,7
f55r,f55r.6,P0,H,H,B,2,G,139,False,False,daiin,medial,1,7
f55r,f55r.6,P0,H,H,B,2,G,139,False,False,sho,medial,2,7
f55r,f55r.6,P0,H,H,B,2,G,139,False,False,kedy,medial,3,7
f55r,f55r.6,P0,H,H,B,2,G,139,False,False,kedy,medial,4,7
f55r,f55r.6,P0,H,H,B,2,G,139,False,False,okol,medial,5,7
f55r,f55r.6,P0,H,H,B,2,G,139,False,False,chdy,final,6,7
f55r,f55r.7,P0,H,H,B,2,G,139,False,False,tchedor,initial,0,7
f55r,f55r.7,P0,H,H,B,2,G,139,False,False,cheol!kedy,medial,1,7
f55r,f55r.7,P0,H,H,B,2,G,139,False,False,chody,medial,2,7
f55r,f55r.7,P0,H,H,B,2,G,139,False,False,kshdy,medial,3,7
f55r,f55r.7,P0,H,H,B,2,G,139,False,False,qotchdy,medial,4,7
f55r,f55r.7,P0,H,H,B,2,G,139,False,False,qokchdy,medial,5,7
f55r,f55r.7,P0,H,H,B,2,G,139,False,False,olkar!dam,final,6,7
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,dchykey,initial,0,9
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,char,medial,1,9
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,chek,medial,2,9
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,xar,medial,3,9
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,odar,medial,4,9
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,xal!oeees,medial,5,9
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,cpheody,medial,6,9
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,qokeeo,medial,7,9
f55r,f55r.8,P0,H,H,B,2,G,139,False,False,dy,final,8,9
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,dai!n,initial,0,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,chek!y,medial,1,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,das,medial,2,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,chckhy,medial,3,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,dal,medial,4,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,qoko,medial,5,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,lkeedy,medial,6,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,dar,medial,7,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,kaiin,medial,8,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,dy,medial,9,11
f55r,f55r.9,P0,H,H,B,2,G,139,False,False,kam,final,10,11
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,dair,initial,0,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,okal,medial,1,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,qokar,medial,2,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,or,medial,3,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,orai,medial,4,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,o,medial,5,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,as,medial,6,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,odaiin,medial,7,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,okeey,medial,8,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,dar,medial,9,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,chd,medial,10,12
f55r,f55r.10,P0,H,H,B,2,G,139,False,False,ol,final,11,12
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,lchor,initial,0,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,chey,medial,1,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,keedy,medial,2,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,dy,medial,3,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,qokal,medial,4,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,okad,medial,5,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,dal,medial,6,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,shdy,medial,7,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,otal,medial,8,10
f55r,f55r.11,P0,H,H,B,2,G,139,False,False,otaldiin,final,9,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,oain,initial,0,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,ckhy,medial,1,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,dl,medial,2,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,oiiin,medial,3,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,daiin,medial,4,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,okaiin,medial,5,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,chelal,medial,6,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,qokaiin,medial,7,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,okain,medial,8,10
f55r,f55r.12,P0,H,H,B,2,G,139,False,False,r,final,9,10
f55r,f55r.13,P0,H,H,B,2,G,139,False,False,lchdal,initial,0,7
f55r,f55r.13,P0,H,H,B,2,G,139,False,False,ockhy,medial,1,7
f55r,f55r.13,P0,H,H,B,2,G,139,False,False,daiin,medial,2,7
f55r,f55r.13,P0,H,H,B,2,G,139,False,False,otol,medial,3,7
f55r,f55r.13,P0,H,H,B,2,G,139,False,False,otar,medial,4,7
f55r,f55r.13,P0,H,H,B,2,G,139,False,False,shar,medial,5,7
f55r,f55r.13,P0,H,H,B,2,G,139,False,False,ai!n,final,6,7
f55v,f55v.1,P0,H,H,B,2,G,140,True,False,kcheedchdy,initial,0,5
f55v,f55v.1,P0,H,H,B,2,G,140,True,False,oedaiin,medial,1,5
f55v,f55v.1,P0,H,H,B,2,G,140,True,False,chckhy!otol,medial,2,5
f55v,f55v.1,P0,H,H,B,2,G,140,True,False,daiin,medial,3,5
f55v,f55v.1,P0,H,H,B,2,G,140,True,False,dodyd,final,4,5
f55v,f55v.2,P0,H,H,B,2,G,140,False,False,oeeed,initial,0,5
f55v,f55v.2,P0,H,H,B,2,G,140,False,False,yteey,medial,1,5
f55v,f55v.2,P0,H,H,B,2,G,140,False,False,okeedy,medial,2,5
f55v,f55v.2,P0,H,H,B,2,G,140,False,False,qoaiin!okeody,medial,3,5
f55v,f55v.2,P0,H,H,B,2,G,140,False,False,ykeesan,final,4,5
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,qokeeey,initial,0,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,os,medial,1,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,aiin,medial,2,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,qool,medial,3,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,al,medial,4,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,chedy!ear,medial,5,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,aiin,medial,6,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,ol,medial,7,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,kar,medial,8,10
f55v,f55v.3,P0,H,H,B,2,G,140,False,False,am,final,9,10
f55v,f55v.4,P0,H,H,B,2,G,140,False,False,okar,initial,0,7
f55v,f55v.4,P0,H,H,B,2,G,140,False,False,chckhdy,medial,1,7
f55v,f55v.4,P0,H,H,B,2,G,140,False,False,cheady,medial,2,7
f55v,f55v.4,P0,H,H,B,2,G,140,False,False,keey!far,medial,3,7
f55v,f55v.4,P0,H,H,B,2,G,140,False,False,al!ychedy,medial,4,7
f55v,f55v.4,P0,H,H,B,2,G,140,False,False,qokaiin,medial,5,7
f55v,f55v.4,P0,H,H,B,2,G,140,False,False,ody,final,6,7
f55v,f55v.5,P0,H,H,B,2,G,140,False,False,qokaiin,initial,0,7
f55v,f55v.5,P0,H,H,B,2,G,140,False,False,chaiin,medial,1,7
f55v,f55v.5,P0,H,H,B,2,G,140,False,False,ykain,medial,2,7
f55v,f55v.5,P0,H,H,B,2,G,140,False,False,ykan,medial,3,7
f55v,f55v.5,P0,H,H,B,2,G,140,False,False,ody!daiin,medial,4,7
f55v,f55v.5,P0,H,H,B,2,G,140,False,False,chedy,medial,5,7
f55v,f55v.5,P0,H,H,B,2,G,140,False,False,talam,final,6,7
f55v,f55v.6,P0,H,H,B,2,G,140,False,False,ykaiin,initial,0,6
f55v,f55v.6,P0,H,H,B,2,G,140,False,False,daiin,medial,1,6
f55v,f55v.6,P0,H,H,B,2,G,140,False,False,ykair,medial,2,6
f55v,f55v.6,P0,H,H,B,2,G,140,False,False,cheky,medial,3,6
f55v,f55v.6,P0,H,H,B,2,G,140,False,False,daiin,medial,4,6
f55v,f55v.6,P0,H,H,B,2,G,140,False,False,y!,final,5,6
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,okchd,initial,0,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,daiin,medial,1,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,sheokey,medial,2,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,or,medial,3,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,air!cs,medial,4,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,kchdy,medial,5,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,pchal,medial,6,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,ar,medial,7,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,aldy,medial,8,10
f55v,f55v.7,P0,H,H,B,2,G,140,False,False,dary,final,9,10
f55v,f55v.8,P0,H,H,B,2,G,140,False,False,tor,initial,0,8
f55v,f55v.8,P0,H,H,B,2,G,140,False,False,!ch?dy,medial,1,8
f55v,f55v.8,P0,H,H,B,2,G,140,False,False,qokaiin,medial,2,8
f55v,f55v.8,P0,H,H,B,2,G,140,False,False,okar,medial,3,8
f55v,f55v.8,P0,H,H,B,2,G,140,False,False,qol!otar!cho,medial,4,8
f55v,f55v.8,P0,H,H,B,2,G,140,False,False,cthar,medial,5,8
f55v,f55v.8,P0,H,H,B,2,G,140,False,False,talody,medial,6,8
f55v,f55v.8,P0,H,H,B,2,G,140,False,False,okary,final,7,8
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,ykaky,initial,0,9
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,qokchy,medial,1,9
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,okal,medial,2,9
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,chey,medial,3,9
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,or!or,medial,4,9
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,aiin,medial,5,9
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,okaiin,medial,6,9
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,ykain,medial,7,9
f55v,f55v.9,P0,H,H,B,2,G,140,False,False,otaky,final,8,9
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,oaiin,initial,0,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,ol,medial,1,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,s,medial,2,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,aiin,medial,3,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,okaiin,medial,4,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,oky!ytaiin,medial,5,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,otar,medial,6,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,ykal,medial,7,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,ykar,medial,8,10
f55v,f55v.10,P0,H,H,B,2,G,140,False,False,ol,final,9,10
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,ykaiin,initial,0,9
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,cheoar,medial,1,9
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,cheek!y,medial,2,9
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,oldy!aiin,medial,3,9
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,okal,medial,4,9
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,oltchy,medial,5,9
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,or,medial,6,9
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,y,medial,7,9
f55v,f55v.11,P0,H,H,B,2,G,140,False,False,orai!n,final,8,9
f55v,f55v.12,P0,H,H,B,2,G,140,False,False,daiin,initial,0,8
f55v,f55v.12,P0,H,H,B,2,G,140,False,False,or,medial,1,8
f55v,f55v.12,P0,H,H,B,2,G,140,False,False,cheky,medial,2,8
f55v,f55v.12,P0,H,H,B,2,G,140,False,False,olkeechy,medial,3,8
f55v,f55v.12,P0,H,H,B,2,G,140,False,False,sl!ar,medial,4,8
f55v,f55v.12,P0,H,H,B,2,G,140,False,False,aiin,medial,5,8
f55v,f55v.12,P0,H,H,B,2,G,140,False,False,daiin,medial,6,8
f55v,f55v.12,P0,H,H,B,2,G,140,False,False,otam,final,7,8
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,otchal,initial,0,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,chchsty,medial,1,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,oty,medial,2,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,esedy,medial,3,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,chy,medial,4,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,ycho,medial,5,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,cphy,medial,6,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,chor,medial,7,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,chy,medial,8,10
f56r,f56r.1,P0,H,H,A,1,G,141,True,False,chy,final,9,10
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,chokchey,initial,0,9
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,chol,medial,1,9
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,choly,medial,2,9
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,kor,medial,3,9
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,chy,medial,4,9
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,chy!key,medial,5,9
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,choty,medial,6,9
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,sho,medial,7,9
f56r,f56r.2,P0,H,H,A,1,G,141,False,False,kaiin,final,8,9
f56r,f56r.3,P0,H,H,A,1,G,141,False,False,olchey,initial,0,7
f56r,f56r.3,P0,H,H,A,1,G,141,False,False,chokchol,medial,1,7
f56r,f56r.3,P0,H,H,A,1,G,141,False,False,chey,medial,2,7
f56r,f56r.3,P0,H,H,A,1,G,141,False,False,keey,medial,3,7
f56r,f56r.3,P0,H,H,A,1,G,141,False,False,qokeey,medial,4,7
f56r,f56r.3,P0,H,H,A,1,G,141,False,False,chokeey,medial,5,7
f56r,f56r.3,P0,H,H,A,1,G,141,False,False,choksy,final,6,7
f56r,f56r.4,P0,H,H,A,1,G,141,False,False,qotchor,initial,0,6
f56r,f56r.4,P0,H,H,A,1,G,141,False,False,chor,medial,1,6
f56r,f56r.4,P0,H,H,A,1,G,141,False,False,chokor,medial,2,6
f56r,f56r.4,P0,H,H,A,1,G,141,False,False,chkar,medial,3,6
f56r,f56r.4,P0,H,H,A,1,G,141,False,False,chy!okar,medial,4,6
f56r,f56r.4,P0,H,H,A,1,G,141,False,False,chdy,final,5,6
f56r,f56r.5,P0,H,H,A,1,G,141,False,False,chochor,initial,0,4
f56r,f56r.5,P0,H,H,A,1,G,141,False,False,cho,medial,1,4
f56r,f56r.5,P0,H,H,A,1,G,141,False,False,chodaly,medial,2,4
f56r,f56r.5,P0,H,H,A,1,G,141,False,False,daiin!,final,3,4
f56r,f56r.6,P0,H,H,A,1,G,141,False,False,ykcho,initial,0,6
f56r,f56r.6,P0,H,H,A,1,G,141,False,False,dy,medial,1,6
f56r,f56r.6,P0,H,H,A,1,G,141,False,False,dchey,medial,2,6
f56r,f56r.6,P0,H,H,A,1,G,141,False,False,keey,medial,3,6
f56r,f56r.6,P0,H,H,A,1,G,141,False,False,daiin,medial,4,6
f56r,f56r.6,P0,H,H,A,1,G,141,False,False,y!,final,5,6
f56r,f56r.7,P0,H,H,A,1,G,141,False,False,sho,initial,0,5
f56r,f56r.7,P0,H,H,A,1,G,141,False,False,kchol,medial,1,5
f56r,f56r.7,P0,H,H,A,1,G,141,False,False,otchor,medial,2,5
f56r,f56r.7,P0,H,H,A,1,G,141,False,False,choky,medial,3,5
f56r,f56r.7,P0,H,H,A,1,G,141,False,False,dal!,final,4,5
f56r,f56r.8,P0,H,H,A,1,G,141,False,False,schol,initial,0,4
f56r,f56r.8,P0,H,H,A,1,G,141,False,False,choy,medial,1,4
f56r,f56r.8,P0,H,H,A,1,G,141,False,False,choky,medial,2,4
f56r,f56r.8,P0,H,H,A,1,G,141,False,False,cheeckhody!,final,3,4
f56r,f56r.9,P0,H,H,A,1,G,141,False,False,tchoky,initial,0,4
f56r,f56r.9,P0,H,H,A,1,G,141,False,False,kchol,medial,1,4
f56r,f56r.9,P0,H,H,A,1,G,141,False,False,shol,medial,2,4
f56r,f56r.9,P0,H,H,A,1,G,141,False,False,chot!chey!tchol!,final,3,4
f56r,f56r.10,P0,H,H,A,1,G,141,False,False,ytchor,initial,0,6
f56r,f56r.10,P0,H,H,A,1,G,141,False,False,otchy,medial,1,6
f56r,f56r.10,P0,H,H,A,1,G,141,False,False,chok!y!t,medial,2,6
f56r,f56r.10,P0,H,H,A,1,G,141,False,False,chey,medial,3,6
f56r,f56r.10,P0,H,H,A,1,G,141,False,False,r,medial,4,6
f56r,f56r.10,P0,H,H,A,1,G,141,False,False,okaiin!,final,5,6
f56r,f56r.11,P0,H,H,A,1,G,141,False,False,shy,initial,0,6
f56r,f56r.11,P0,H,H,A,1,G,141,False,False,kcheey,medial,1,6
f56r,f56r.11,P0,H,H,A,1,G,141,False,False,daiin,medial,2,6
f56r,f56r.11,P0,H,H,A,1,G,141,False,False,cthol,medial,3,6
f56r,f56r.11,P0,H,H,A,1,G,141,False,False,chor,medial,4,6
f56r,f56r.11,P0,H,H,A,1,G,141,False,False,chokor!,final,5,6
f56r,f56r.12,P0,H,H,A,1,G,141,False,False,sh,initial,0,4
f56r,f56r.12,P0,H,H,A,1,G,141,False,False,cho,medial,1,4
f56r,f56r.12,P0,H,H,A,1,G,141,False,False,kchey,medial,2,4
f56r,f56r.12,P0,H,H,A,1,G,141,False,False,qokokchy!,final,3,4
f56r,f56r.13,P0,H,H,A,1,G,141,False,False,okchy,initial,0,3
f56r,f56r.13,P0,H,H,A,1,G,141,False,False,chokcheo,medial,1,3
f56r,f56r.13,P0,H,H,A,1,G,141,False,False,kchal!,final,2,3
f56r,f56r.14,P0,H,H,A,1,G,141,False,False,schol,initial,0,3
f56r,f56r.14,P0,H,H,A,1,G,141,False,False,chotol,medial,1,3
f56r,f56r.14,P0,H,H,A,1,G,141,False,False,qotchy!,final,2,3
f56r,f56r.15,P0,H,H,A,1,G,141,False,False,tcho!tchol,initial,0,3
f56r,f56r.15,P0,H,H,A,1,G,141,False,False,chol,medial,1,3
f56r,f56r.15,P0,H,H,A,1,G,141,False,False,cthy!,final,2,3
f56r,f56r.16,P0,H,H,A,1,G,141,False,False,qotchy,initial,0,6
f56r,f56r.16,P0,H,H,A,1,G,141,False,False,chody,medial,1,6
f56r,f56r.16,P0,H,H,A,1,G,141,False,False,cthor,medial,2,6
f56r,f56r.16,P0,H,H,A,1,G,141,False,False,chey,medial,3,6
f56r,f56r.16,P0,H,H,A,1,G,141,False,False,kchar,medial,4,6
f56r,f56r.16,P0,H,H,A,1,G,141,False,False,m!,final,5,6
f56r,f56r.17,P0,H,H,A,1,G,141,False,False,chokeey,initial,0,5
f56r,f56r.17,P0,H,H,A,1,G,141,False,False,qokc!heey,medial,1,5
f56r,f56r.17,P0,H,H,A,1,G,141,False,False,schey,medial,2,5
f56r,f56r.17,P0,H,H,A,1,G,141,False,False,daiin,medial,3,5
f56r,f56r.17,P0,H,H,A,1,G,141,False,False,dy!,final,4,5
f56r,f56r.18,P0,H,H,A,1,G,141,False,False,sho,initial,0,3
f56r,f56r.18,P0,H,H,A,1,G,141,False,False,chokchy,medial,1,3
f56r,f56r.18,P0,H,H,A,1,G,141,False,False,kchoar!sotodan!,final,2,3
f56r,f56r.19,P0,H,H,A,1,G,141,False,False,otchey,initial,0,3
f56r,f56r.19,P0,H,H,A,1,G,141,False,False,keol,medial,1,3
f56r,f56r.19,P0,H,H,A,1,G,141,False,False,daiin!,final,2,3
f56v,f56v.1,P0,H,H,A,1,G,142,True,False,kcheat,initial,0,7
f56v,f56v.1,P0,H,H,A,1,G,142,True,False,shol,medial,1,7
f56v,f56v.1,P0,H,H,A,1,G,142,True,False,chey,medial,2,7
f56v,f56v.1,P0,H,H,A,1,G,142,True,False,qokoiin,medial,3,7
f56v,f56v.1,P0,H,H,A,1,G,142,True,False,shor,medial,4,7
f56v,f56v.1,P0,H,H,A,1,G,142,True,False,qotcheol,medial,5,7
f56v,f56v.1,P0,H,H,A,1,G,142,True,False,choror!,final,6,7
f56v,f56v.2,P0,H,H,A,1,G,142,False,False,shod!shey,initial,0,6
f56v,f56v.2,P0,H,H,A,1,G,142,False,False,qoteeey,medial,1,6
f56v,f56v.2,P0,H,H,A,1,G,142,False,False,qoteey,medial,2,6
f56v,f56v.2,P0,H,H,A,1,G,142,False,False,daiin,medial,3,6
f56v,f56v.2,P0,H,H,A,1,G,142,False,False,qoteey,medial,4,6
f56v,f56v.2,P0,H,H,A,1,G,142,False,False,cthar!,final,5,6
f56v,f56v.3,P0,H,H,A,1,G,142,False,False,ochey,initial,0,7
f56v,f56v.3,P0,H,H,A,1,G,142,False,False,chol,medial,1,7
f56v,f56v.3,P0,H,H,A,1,G,142,False,False,chol,medial,2,7
f56v,f56v.3,P0,H,H,A,1,G,142,False,False,qotchey,medial,3,7
f56v,f56v.3,P0,H,H,A,1,G,142,False,False,daiin,medial,4,7
f56v,f56v.3,P0,H,H,A,1,G,142,False,False,choteeey,medial,5,7
f56v,f56v.3,P0,H,H,A,1,G,142,False,False,dal!,final,6,7
f56v,f56v.4,P0,H,H,A,1,G,142,False,False,schy,initial,0,5
f56v,f56v.4,P0,H,H,A,1,G,142,False,False,tchey,medial,1,5
f56v,f56v.4,P0,H,H,A,1,G,142,False,False,daiin,medial,2,5
f56v,f56v.4,P0,H,H,A,1,G,142,False,False,deey,medial,3,5
f56v,f56v.4,P0,H,H,A,1,G,142,False,False,tod!dai!n!,final,4,5
f56v,f56v.5,P0,H,H,A,1,G,142,False,False,qoteees,initial,0,4
f56v,f56v.5,P0,H,H,A,1,G,142,False,False,sho,medial,1,4
f56v,f56v.5,P0,H,H,A,1,G,142,False,False,kcheey,medial,2,4
f56v,f56v.5,P0,H,H,A,1,G,142,False,False,saiin!,final,3,4
f56v,f56v.6,P0,H,H,A,1,G,142,False,False,chokchol,initial,0,3
f56v,f56v.6,P0,H,H,A,1,G,142,False,False,chor,medial,1,3
f56v,f56v.6,P0,H,H,A,1,G,142,False,False,ckhos!,final,2,3
f56v,f56v.7,P0,H,H,A,1,G,142,False,False,kchokchy,initial,0,6
f56v,f56v.7,P0,H,H,A,1,G,142,False,False,ckchol,medial,1,6
f56v,f56v.7,P0,H,H,A,1,G,142,False,False,shol,medial,2,6
f56v,f56v.7,P0,H,H,A,1,G,142,False,False,chol,medial,3,6
f56v,f56v.7,P0,H,H,A,1,G,142,False,False,oteey,medial,4,6
f56v,f56v.7,P0,H,H,A,1,G,142,False,False,d!,final,5,6
f56v,f56v.8,P0,H,H,A,1,G,142,False,False,ykchor,initial,0,5
f56v,f56v.8,P0,H,H,A,1,G,142,False,False,chokchy,medial,1,5
f56v,f56v.8,P0,H,H,A,1,G,142,False,False,qokcho,medial,2,5
f56v,f56v.8,P0,H,H,A,1,G,142,False,False,tcheey,medial,3,5
f56v,f56v.8,P0,H,H,A,1,G,142,False,False,kol!,final,4,5
f56v,f56v.9,P0,H,H,A,1,G,142,False,False,shotchot,initial,0,5
f56v,f56v.9,P0,H,H,A,1,G,142,False,False,chokcho,medial,1,5
f56v,f56v.9,P0,H,H,A,1,G,142,False,False,kcho,medial,2,5
f56v,f56v.9,P0,H,H,A,1,G,142,False,False,kaiin,medial,3,5
f56v,f56v.9,P0,H,H,A,1,G,142,False,False,oky!,final,4,5
f56v,f56v.10,P0,H,H,A,1,G,142,False,False,ol,initial,0,7
f56v,f56v.10,P0,H,H,A,1,G,142,False,False,kchy,medial,1,7
f56v,f56v.10,P0,H,H,A,1,G,142,False,False,ksho,medial,2,7
f56v,f56v.10,P0,H,H,A,1,G,142,False,False,shy,medial,3,7
f56v,f56v.10,P0,H,H,A,1,G,142,False,False,ytol,medial,4,7
f56v,f56v.10,P0,H,H,A,1,G,142,False,False,chotor,medial,5,7
f56v,f56v.10,P0,H,H,A,1,G,142,False,False,ydy!,final,6,7
f56v,f56v.11,P0,H,H,A,1,G,142,False,False,chotchey,initial,0,5
